season,week,team_key,team_name,opp_key,opp_name,pts_for,pts_against
2005,11,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.7,Desperados,73.0,68.0
2005,11,124.l.494589.t.5,The Assbags,124.l.494589.t.8,The Dartmaster,69.0,84.0
2005,11,124.l.494589.t.4,The Connivers,124.l.494589.t.9,99 Problems,95.0,70.0
2005,11,124.l.494589.t.8,The Dartmaster,124.l.494589.t.5,The Assbags,84.0,69.0
2005,11,124.l.494589.t.10,the stunods,124.l.494589.t.2,Grunting Grundles,93.0,94.0
2005,12,124.l.494589.t.9,99 Problems,124.l.494589.t.5,The Assbags,76.0,101.0
2005,12,124.l.494589.t.7,Desperados,124.l.494589.t.10,the stunods,64.0,104.0
2005,12,124.l.494589.t.3,Goat,124.l.494589.t.2,Grunting Grundles,75.0,77.0
2005,12,124.l.494589.t.2,Grunting Grundles,124.l.494589.t.3,Goat,77.0,75.0
2005,12,124.l.494589.t.1,Hags of Hagglestick,124.l.494589.t.4,The Connivers,66.0,69.0
2005,12,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.8,The Dartmaster,122.0,62.0
2005,12,124.l.494589.t.5,The Assbags,124.l.494589.t.9,99 Problems,101.0,76.0
2005,12,124.l.494589.t.4,The Connivers,124.l.494589.t.1,Hags of Hagglestick,69.0,66.0
2005,12,124.l.494589.t.8,The Dartmaster,124.l.494589.t.6,Rancid Douche Cunts,62.0,122.0
2005,12,124.l.494589.t.10,the stunods,124.l.494589.t.7,Desperados,104.0,64.0
2005,13,124.l.494589.t.9,99 Problems,124.l.494589.t.6,Rancid Douche Cunts,55.0,100.0
2005,13,124.l.494589.t.7,Desperados,124.l.494589.t.8,The Dartmaster,90.0,69.0
2005,13,124.l.494589.t.3,Goat,124.l.494589.t.10,the stunods,67.0,86.0
2005,13,124.l.494589.t.2,Grunting Grundles,124.l.494589.t.4,The Connivers,87.0,68.0
2005,13,124.l.494589.t.1,Hags of Hagglestick,124.l.494589.t.5,The Assbags,61.0,55.0
2005,13,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.9,99 Problems,100.0,55.0
2005,13,124.l.494589.t.5,The Assbags,124.l.494589.t.1,Hags of Hagglestick,55.0,61.0
2005,13,124.l.494589.t.4,The Connivers,124.l.494589.t.2,Grunting Grundles,68.0,87.0
2005,13,124.l.494589.t.8,The Dartmaster,124.l.494589.t.7,Desperados,69.0,90.0
2005,13,124.l.494589.t.10,the stunods,124.l.494589.t.3,Goat,86.0,67.0
2005,14,124.l.494589.t.9,99 Problems,124.l.494589.t.7,Desperados,91.0,37.0
2005,14,124.l.494589.t.7,Desperados,124.l.494589.t.9,99 Problems,37.0,91.0
2005,14,124.l.494589.t.3,Goat,124.l.494589.t.4,The Connivers,100.0,71.0
2005,14,124.l.494589.t.2,Grunting Grundles,124.l.494589.t.5,The Assbags,72.0,55.0
2005,14,124.l.494589.t.1,Hags of Hagglestick,124.l.494589.t.6,Rancid Douche Cunts,75.0,51.0
2005,14,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.1,Hags of Hagglestick,51.0,75.0
2005,14,124.l.494589.t.5,The Assbags,124.l.494589.t.2,Grunting Grundles,55.0,72.0
2005,14,124.l.494589.t.4,The Connivers,124.l.494589.t.3,Goat,71.0,100.0
2005,14,124.l.494589.t.8,The Dartmaster,124.l.494589.t.10,the stunods,42.0,126.0
2005,14,124.l.494589.t.10,the stunods,124.l.494589.t.8,The Dartmaster,126.0,42.0
2005,15,124.l.494589.t.9,99 Problems,124.l.494589.t.8,The Dartmaster,83.0,79.0
2005,15,124.l.494589.t.7,Desperados,124.l.494589.t.1,Hags of Hagglestick,97.0,72.0
2005,15,124.l.494589.t.3,Goat,124.l.494589.t.5,The Assbags,91.0,66.0
2005,15,124.l.494589.t.2,Grunting Grundles,124.l.494589.t.6,Rancid Douche Cunts,82.0,67.0
2005,15,124.l.494589.t.1,Hags of Hagglestick,124.l.494589.t.7,Desperados,72.0,97.0
2005,15,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.2,Grunting Grundles,67.0,82.0
2005,15,124.l.494589.t.5,The Assbags,124.l.494589.t.3,Goat,66.0,91.0
2005,15,124.l.494589.t.4,The Connivers,124.l.494589.t.10,the stunods,86.0,122.0
2005,15,124.l.494589.t.8,The Dartmaster,124.l.494589.t.9,99 Problems,79.0,83.0
2005,15,124.l.494589.t.10,the stunods,124.l.494589.t.4,The Connivers,122.0,86.0
2005,16,124.l.494589.t.9,99 Problems,124.l.494589.t.6,Rancid Douche Cunts,59.0,84.0
2005,16,124.l.494589.t.3,Goat,124.l.494589.t.1,Hags of Hagglestick,84.0,76.0
2005,16,124.l.494589.t.2,Grunting Grundles,124.l.494589.t.8,The Dartmaster,58.0,86.0
2005,16,124.l.494589.t.1,Hags of Hagglestick,124.l.494589.t.3,Goat,76.0,84.0
2005,16,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.9,99 Problems,84.0,59.0
2005,16,124.l.494589.t.5,The Assbags,124.l.494589.t.10,the stunods,84.0,94.0
2005,16,124.l.494589.t.8,The Dartmaster,124.l.494589.t.2,Grunting Grundles,86.0,58.0
2005,16,124.l.494589.t.10,the stunods,124.l.494589.t.5,The Assbags,94.0,84.0
2005,17,124.l.494589.t.9,99 Problems,124.l.494589.t.5,The Assbags,61.0,28.0
2005,17,124.l.494589.t.3,Goat,124.l.494589.t.8,The Dartmaster,92.0,63.0
2005,17,124.l.494589.t.2,Grunting Grundles,124.l.494589.t.1,Hags of Hagglestick,52.0,48.0
2005,17,124.l.494589.t.1,Hags of Hagglestick,124.l.494589.t.2,Grunting Grundles,48.0,52.0
2005,17,124.l.494589.t.6,Rancid Douche Cunts,124.l.494589.t.10,the stunods,90.0,58.0
2005,17,124.l.494589.t.5,The Assbags,124.l.494589.t.9,99 Problems,28.0,61.0
2005,17,124.l.494589.t.8,The Dartmaster,124.l.494589.t.3,Goat,63.0,92.0
2005,17,124.l.494589.t.10,the stunods,124.l.494589.t.6,Rancid Douche Cunts,58.0,90.0
2006,1,153.l.358894.t.5,#1Stunners,153.l.358894.t.7,Desparados,66.0,82.0
2006,1,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.3,The Connivers,59.0,69.0
2006,1,153.l.358894.t.7,Desparados,153.l.358894.t.5,#1Stunners,82.0,66.0
2006,1,153.l.358894.t.4,Goat,153.l.358894.t.8,The Assbags,88.0,96.0
2006,1,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.2,The Dartmaster,71.0,66.0
2006,1,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.10,the_isotopes,80.0,81.0
2006,1,153.l.358894.t.8,The Assbags,153.l.358894.t.4,Goat,96.0,88.0
2006,1,153.l.358894.t.3,The Connivers,153.l.358894.t.9,BonerLoaf Cunt Pasta,69.0,59.0
2006,1,153.l.358894.t.2,The Dartmaster,153.l.358894.t.1,Hags House of Whores,66.0,71.0
2006,1,153.l.358894.t.10,the_isotopes,153.l.358894.t.6,Rancid Douche Cunts,81.0,80.0
2006,2,153.l.358894.t.5,#1Stunners,153.l.358894.t.8,The Assbags,110.0,62.0
2006,2,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.4,Goat,79.0,95.0
2006,2,153.l.358894.t.7,Desparados,153.l.358894.t.6,Rancid Douche Cunts,84.0,89.0
2006,2,153.l.358894.t.4,Goat,153.l.358894.t.9,BonerLoaf Cunt Pasta,95.0,79.0
2006,2,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.3,The Connivers,68.0,71.0
2006,2,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.7,Desparados,89.0,84.0
2006,2,153.l.358894.t.8,The Assbags,153.l.358894.t.5,#1Stunners,62.0,110.0
2006,2,153.l.358894.t.3,The Connivers,153.l.358894.t.1,Hags House of Whores,71.0,68.0
2006,2,153.l.358894.t.2,The Dartmaster,153.l.358894.t.10,the_isotopes,76.0,65.0
2006,2,153.l.358894.t.10,the_isotopes,153.l.358894.t.2,The Dartmaster,65.0,76.0
2006,3,153.l.358894.t.5,#1Stunners,153.l.358894.t.9,BonerLoaf Cunt Pasta,55.0,73.0
2006,3,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.5,#1Stunners,73.0,55.0
2006,3,153.l.358894.t.7,Desparados,153.l.358894.t.10,the_isotopes,92.0,58.0
2006,3,153.l.358894.t.4,Goat,153.l.358894.t.1,Hags House of Whores,76.0,95.0
2006,3,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.4,Goat,95.0,76.0
2006,3,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.8,The Assbags,61.0,59.0
2006,3,153.l.358894.t.8,The Assbags,153.l.358894.t.6,Rancid Douche Cunts,59.0,61.0
2006,3,153.l.358894.t.3,The Connivers,153.l.358894.t.2,The Dartmaster,95.0,47.0
2006,3,153.l.358894.t.2,The Dartmaster,153.l.358894.t.3,The Connivers,47.0,95.0
2006,3,153.l.358894.t.10,the_isotopes,153.l.358894.t.7,Desparados,58.0,92.0
2006,4,153.l.358894.t.5,#1Stunners,153.l.358894.t.1,Hags House of Whores,85.0,88.0
2006,4,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.6,Rancid Douche Cunts,59.0,61.0
2006,4,153.l.358894.t.7,Desparados,153.l.358894.t.8,The Assbags,52.0,101.0
2006,4,153.l.358894.t.4,Goat,153.l.358894.t.2,The Dartmaster,109.0,41.0
2006,4,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.5,#1Stunners,88.0,85.0
2006,4,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.9,BonerLoaf Cunt Pasta,61.0,59.0
2006,4,153.l.358894.t.8,The Assbags,153.l.358894.t.7,Desparados,101.0,52.0
2006,4,153.l.358894.t.3,The Connivers,153.l.358894.t.10,the_isotopes,86.0,67.0
2006,4,153.l.358894.t.2,The Dartmaster,153.l.358894.t.4,Goat,41.0,109.0
2006,4,153.l.358894.t.10,the_isotopes,153.l.358894.t.3,The Connivers,67.0,86.0
2006,5,153.l.358894.t.5,#1Stunners,153.l.358894.t.2,The Dartmaster,81.0,75.0
2006,5,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.7,Desparados,77.0,68.0
2006,5,153.l.358894.t.7,Desparados,153.l.358894.t.9,BonerLoaf Cunt Pasta,68.0,77.0
2006,5,153.l.358894.t.4,Goat,153.l.358894.t.3,The Connivers,85.0,87.0
2006,5,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.6,Rancid Douche Cunts,78.0,30.0
2006,5,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.1,Hags House of Whores,30.0,78.0
2006,5,153.l.358894.t.8,The Assbags,153.l.358894.t.10,the_isotopes,42.0,46.0
2006,5,153.l.358894.t.3,The Connivers,153.l.358894.t.4,Goat,87.0,85.0
2006,5,153.l.358894.t.2,The Dartmaster,153.l.358894.t.5,#1Stunners,75.0,81.0
2006,5,153.l.358894.t.10,the_isotopes,153.l.358894.t.8,The Assbags,46.0,42.0
2006,6,153.l.358894.t.5,#1Stunners,153.l.358894.t.3,The Connivers,66.0,78.0
2006,6,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.8,The Assbags,84.0,75.0
2006,6,153.l.358894.t.7,Desparados,153.l.358894.t.1,Hags House of Whores,43.0,114.0
2006,6,153.l.358894.t.4,Goat,153.l.358894.t.10,the_isotopes,92.0,76.0
2006,6,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.7,Desparados,114.0,43.0
2006,6,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.2,The Dartmaster,125.0,80.0
2006,6,153.l.358894.t.8,The Assbags,153.l.358894.t.9,BonerLoaf Cunt Pasta,75.0,84.0
2006,6,153.l.358894.t.3,The Connivers,153.l.358894.t.5,#1Stunners,78.0,66.0
2006,6,153.l.358894.t.2,The Dartmaster,153.l.358894.t.6,Rancid Douche Cunts,80.0,125.0
2006,6,153.l.358894.t.10,the_isotopes,153.l.358894.t.4,Goat,76.0,92.0
2006,7,153.l.358894.t.5,#1Stunners,153.l.358894.t.4,Goat,47.0,112.0
2006,7,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.10,the_isotopes,88.0,91.0
2006,7,153.l.358894.t.7,Desparados,153.l.358894.t.2,The Dartmaster,95.0,67.0
2006,7,153.l.358894.t.4,Goat,153.l.358894.t.5,#1Stunners,112.0,47.0
2006,7,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.8,The Assbags,81.0,47.0
2006,7,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.3,The Connivers,113.0,63.0
2006,7,153.l.358894.t.8,The Assbags,153.l.358894.t.1,Hags House of Whores,47.0,81.0
2006,7,153.l.358894.t.3,The Connivers,153.l.358894.t.6,Rancid Douche Cunts,63.0,113.0
2006,7,153.l.358894.t.2,The Dartmaster,153.l.358894.t.7,Desparados,67.0,95.0
2006,7,153.l.358894.t.10,the_isotopes,153.l.358894.t.9,BonerLoaf Cunt Pasta,91.0,88.0
2006,8,153.l.358894.t.5,#1Stunners,153.l.358894.t.10,the_isotopes,48.0,63.0
2006,8,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.1,Hags House of Whores,75.0,105.0
2006,8,153.l.358894.t.7,Desparados,153.l.358894.t.3,The Connivers,56.0,107.0
2006,8,153.l.358894.t.4,Goat,153.l.358894.t.6,Rancid Douche Cunts,113.0,94.0
2006,8,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.9,BonerLoaf Cunt Pasta,105.0,75.0
2006,8,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.4,Goat,94.0,113.0
2006,8,153.l.358894.t.8,The Assbags,153.l.358894.t.2,The Dartmaster,59.0,47.0
2006,8,153.l.358894.t.3,The Connivers,153.l.358894.t.7,Desparados,107.0,56.0
2006,8,153.l.358894.t.2,The Dartmaster,153.l.358894.t.8,The Assbags,47.0,59.0
2006,8,153.l.358894.t.10,the_isotopes,153.l.358894.t.5,#1Stunners,63.0,48.0
2006,9,153.l.358894.t.5,#1Stunners,153.l.358894.t.6,Rancid Douche Cunts,60.0,123.0
2006,9,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.2,The Dartmaster,83.0,52.0
2006,9,153.l.358894.t.7,Desparados,153.l.358894.t.4,Goat,53.0,67.0
2006,9,153.l.358894.t.4,Goat,153.l.358894.t.7,Desparados,67.0,53.0
2006,9,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.10,the_isotopes,82.0,73.0
2006,9,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.5,#1Stunners,123.0,60.0
2006,9,153.l.358894.t.8,The Assbags,153.l.358894.t.3,The Connivers,93.0,88.0
2006,9,153.l.358894.t.3,The Connivers,153.l.358894.t.8,The Assbags,88.0,93.0
2006,9,153.l.358894.t.2,The Dartmaster,153.l.358894.t.9,BonerLoaf Cunt Pasta,52.0,83.0
2006,9,153.l.358894.t.10,the_isotopes,153.l.358894.t.1,Hags House of Whores,73.0,82.0
2006,10,153.l.358894.t.5,#1Stunners,153.l.358894.t.7,Desparados,61.0,80.0
2006,10,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.3,The Connivers,79.0,80.0
2006,10,153.l.358894.t.7,Desparados,153.l.358894.t.5,#1Stunners,80.0,61.0
2006,10,153.l.358894.t.4,Goat,153.l.358894.t.8,The Assbags,84.0,74.0
2006,10,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.2,The Dartmaster,76.0,71.0
2006,10,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.10,the_isotopes,102.0,80.0
2006,10,153.l.358894.t.8,The Assbags,153.l.358894.t.4,Goat,74.0,84.0
2006,10,153.l.358894.t.3,The Connivers,153.l.358894.t.9,BonerLoaf Cunt Pasta,80.0,79.0
2006,10,153.l.358894.t.2,The Dartmaster,153.l.358894.t.1,Hags House of Whores,71.0,76.0
2006,10,153.l.358894.t.10,the_isotopes,153.l.358894.t.6,Rancid Douche Cunts,80.0,102.0
2006,11,153.l.358894.t.5,#1Stunners,153.l.358894.t.8,The Assbags,67.0,54.0
2006,11,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.4,Goat,64.0,76.0
2006,11,153.l.358894.t.7,Desparados,153.l.358894.t.6,Rancid Douche Cunts,66.0,98.0
2006,11,153.l.358894.t.4,Goat,153.l.358894.t.9,BonerLoaf Cunt Pasta,76.0,64.0
2006,11,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.3,The Connivers,41.0,99.0
2006,11,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.7,Desparados,98.0,66.0
2006,11,153.l.358894.t.8,The Assbags,153.l.358894.t.5,#1Stunners,54.0,67.0
2006,11,153.l.358894.t.3,The Connivers,153.l.358894.t.1,Hags House of Whores,99.0,41.0
2006,11,153.l.358894.t.2,The Dartmaster,153.l.358894.t.10,the_isotopes,80.0,59.0
2006,11,153.l.358894.t.10,the_isotopes,153.l.358894.t.2,The Dartmaster,59.0,80.0
2006,12,153.l.358894.t.5,#1Stunners,153.l.358894.t.9,BonerLoaf Cunt Pasta,58.0,90.0
2006,12,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.5,#1Stunners,90.0,58.0
2006,12,153.l.358894.t.7,Desparados,153.l.358894.t.10,the_isotopes,103.0,85.0
2006,12,153.l.358894.t.4,Goat,153.l.358894.t.1,Hags House of Whores,86.0,89.0
2006,12,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.4,Goat,89.0,86.0
2006,12,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.8,The Assbags,88.0,145.0
2006,12,153.l.358894.t.8,The Assbags,153.l.358894.t.6,Rancid Douche Cunts,145.0,88.0
2006,12,153.l.358894.t.3,The Connivers,153.l.358894.t.2,The Dartmaster,80.0,62.0
2006,12,153.l.358894.t.2,The Dartmaster,153.l.358894.t.3,The Connivers,62.0,80.0
2006,12,153.l.358894.t.10,the_isotopes,153.l.358894.t.7,Desparados,85.0,103.0
2006,13,153.l.358894.t.5,#1Stunners,153.l.358894.t.1,Hags House of Whores,67.0,124.0
2006,13,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.6,Rancid Douche Cunts,71.0,78.0
2006,13,153.l.358894.t.7,Desparados,153.l.358894.t.8,The Assbags,47.0,58.0
2006,13,153.l.358894.t.4,Goat,153.l.358894.t.2,The Dartmaster,106.0,82.0
2006,13,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.5,#1Stunners,124.0,67.0
2006,13,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.9,BonerLoaf Cunt Pasta,78.0,71.0
2006,13,153.l.358894.t.8,The Assbags,153.l.358894.t.7,Desparados,58.0,47.0
2006,13,153.l.358894.t.3,The Connivers,153.l.358894.t.10,the_isotopes,80.0,77.0
2006,13,153.l.358894.t.2,The Dartmaster,153.l.358894.t.4,Goat,82.0,106.0
2006,13,153.l.358894.t.10,the_isotopes,153.l.358894.t.3,The Connivers,77.0,80.0
2006,14,153.l.358894.t.5,#1Stunners,153.l.358894.t.2,The Dartmaster,83.0,98.0
2006,14,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.7,Desparados,71.0,77.0
2006,14,153.l.358894.t.7,Desparados,153.l.358894.t.9,BonerLoaf Cunt Pasta,77.0,71.0
2006,14,153.l.358894.t.4,Goat,153.l.358894.t.3,The Connivers,86.0,61.0
2006,14,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.6,Rancid Douche Cunts,84.0,69.0
2006,14,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.1,Hags House of Whores,69.0,84.0
2006,14,153.l.358894.t.8,The Assbags,153.l.358894.t.10,the_isotopes,88.0,81.0
2006,14,153.l.358894.t.3,The Connivers,153.l.358894.t.4,Goat,61.0,86.0
2006,14,153.l.358894.t.2,The Dartmaster,153.l.358894.t.5,#1Stunners,98.0,83.0
2006,14,153.l.358894.t.10,the_isotopes,153.l.358894.t.8,The Assbags,81.0,88.0
2006,15,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.7,Desparados,74.0,63.0
2006,15,153.l.358894.t.7,Desparados,153.l.358894.t.9,BonerLoaf Cunt Pasta,63.0,74.0
2006,15,153.l.358894.t.4,Goat,153.l.358894.t.3,The Connivers,44.0,95.0
2006,15,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.6,Rancid Douche Cunts,80.0,80.0
2006,15,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.1,Hags House of Whores,80.0,80.0
2006,15,153.l.358894.t.8,The Assbags,153.l.358894.t.10,the_isotopes,105.0,52.0
2006,15,153.l.358894.t.3,The Connivers,153.l.358894.t.4,Goat,95.0,44.0
2006,15,153.l.358894.t.10,the_isotopes,153.l.358894.t.8,The Assbags,52.0,105.0
2006,16,153.l.358894.t.9,BonerLoaf Cunt Pasta,153.l.358894.t.8,The Assbags,93.0,111.0
2006,16,153.l.358894.t.7,Desparados,153.l.358894.t.10,the_isotopes,51.0,76.0
2006,16,153.l.358894.t.4,Goat,153.l.358894.t.6,Rancid Douche Cunts,92.0,70.0
2006,16,153.l.358894.t.1,Hags House of Whores,153.l.358894.t.3,The Connivers,101.0,76.0
2006,16,153.l.358894.t.6,Rancid Douche Cunts,153.l.358894.t.4,Goat,70.0,92.0
2006,16,153.l.358894.t.8,The Assbags,153.l.358894.t.9,BonerLoaf Cunt Pasta,111.0,93.0
2006,16,153.l.358894.t.3,The Connivers,153.l.358894.t.1,Hags House of Whores,76.0,101.0
2006,16,153.l.358894.t.10,the_isotopes,153.l.358894.t.7,Desparados,76.0,51.0
2007,1,176.l.20683.t.8,Assbags,176.l.20683.t.4,Desparados,90.0,58.0
2007,1,176.l.20683.t.4,Desparados,176.l.20683.t.8,Assbags,58.0,90.0
2007,1,176.l.20683.t.6,DickShinersConnivers,176.l.20683.t.10,LA BrucesOf Endicott,71.0,82.0
2007,1,176.l.20683.t.7,Dr. Dartmaster,176.l.20683.t.5,Rancid Douche Cunts,79.0,91.0
2007,1,176.l.20683.t.2,Goat,176.l.20683.t.1,Hags House of Whores,63.0,84.0
2007,1,176.l.20683.t.1,Hags House of Whores,176.l.20683.t.2,Goat,84.0,63.0
2007,1,176.l.20683.t.10,LA BrucesOf Endicott,176.l.20683.t.6,DickShinersConnivers,82.0,71.0
2007,1,176.l.20683.t.5,Rancid Douche Cunts,176.l.20683.t.7,Dr. Dartmaster,91.0,79.0
2007,1,176.l.20683.t.3,Yellow Fever,176.l.20683.t.9,the stunods,62.0,108.0
2007,1,176.l.20683.t.9,the stunods,176.l.20683.t.3,Yellow Fever,108.0,62.0
2007,2,176.l.20683.t.8,Assbags,176.l.20683.t.5,Rancid Douche Cunts,92.0,82.0
2007,2,176.l.20683.t.4,Desparados,176.l.20683.t.9,the stunods,106.0,75.0
2007,2,176.l.20683.t.6,DickShinersConnivers,176.l.20683.t.7,Dr. Dartmaster,80.0,114.0
2007,2,176.l.20683.t.7,Dr. Dartmaster,176.l.20683.t.6,DickShinersConnivers,114.0,80.0
2007,2,176.l.20683.t.2,Goat,176.l.20683.t.10,LA BrucesOf Endicott,108.0,86.0
2007,2,176.l.20683.t.1,Hags House of Whores,176.l.20683.t.3,Yellow Fever,81.0,78.0
2007,2,176.l.20683.t.10,LA BrucesOf Endicott,176.l.20683.t.2,Goat,86.0,108.0
2007,2,176.l.20683.t.5,Rancid Douche Cunts,176.l.20683.t.8,Assbags,82.0,92.0
2007,2,176.l.20683.t.3,Yellow Fever,176.l.20683.t.1,Hags House of Whores,78.0,81.0
2007,2,176.l.20683.t.9,the stunods,176.l.20683.t.4,Desparados,75.0,106.0
2007,3,176.l.20683.t.8,Assbags,176.l.20683.t.6,DickShinersConnivers,108.0,83.0
2007,3,176.l.20683.t.4,Desparados,176.l.20683.t.1,Hags House of Whores,128.0,99.0
2007,3,176.l.20683.t.6,DickShinersConnivers,176.l.20683.t.8,Assbags,83.0,108.0
2007,3,176.l.20683.t.7,Dr. Dartmaster,176.l.20683.t.10,LA BrucesOf Endicott,76.0,83.0
2007,3,176.l.20683.t.2,Goat,176.l.20683.t.3,Yellow Fever,53.0,78.0
2007,3,176.l.20683.t.1,Hags House of Whores,176.l.20683.t.4,Desparados,99.0,128.0
2007,3,176.l.20683.t.10,LA BrucesOf Endicott,176.l.20683.t.7,Dr. Dartmaster,83.0,76.0
2007,3,176.l.20683.t.5,Rancid Douche Cunts,176.l.20683.t.9,the stunods,120.0,89.0
2007,3,176.l.20683.t.3,Yellow Fever,176.l.20683.t.2,Goat,78.0,53.0
2007,3,176.l.20683.t.9,the stunods,176.l.20683.t.5,Rancid Douche Cunts,89.0,120.0
2007,4,176.l.20683.t.8,Assbags,176.l.20683.t.7,Dr. Dartmaster,67.0,70.0
2007,4,176.l.20683.t.4,Desparados,176.l.20683.t.2,Goat,77.0,72.0
2007,4,176.l.20683.t.6,DickShinersConnivers,176.l.20683.t.9,the stunods,73.0,40.0
2007,4,176.l.20683.t.7,Dr. Dartmaster,176.l.20683.t.8,Assbags,70.0,67.0
2007,4,176.l.20683.t.2,Goat,176.l.20683.t.4,Desparados,72.0,77.0
2007,4,176.l.20683.t.1,Hags House of Whores,176.l.20683.t.5,Rancid Douche Cunts,77.0,62.0
2007,4,176.l.20683.t.10,LA BrucesOf Endicott,176.l.20683.t.3,Yellow Fever,61.0,59.0
2007,4,176.l.20683.t.5,Rancid Douche Cunts,176.l.20683.t.1,Hags House of Whores,62.0,77.0
2007,4,176.l.20683.t.3,Yellow Fever,176.l.20683.t.10,LA BrucesOf Endicott,59.0,61.0
2007,4,176.l.20683.t.9,the stunods,176.l.20683.t.6,DickShinersConnivers,40.0,73.0
2007,5,176.l.20683.t.8,Assbags,176.l.20683.t.10,LA BrucesOf Endicott,20.0,60.0
2007,5,176.l.20683.t.4,Desparados,176.l.20683.t.3,Yellow Fever,67.0,50.0
2007,5,176.l.20683.t.6,DickShinersConnivers,176.l.20683.t.1,Hags House of Whores,71.0,68.0
2007,5,176.l.20683.t.7,Dr. Dartmaster,176.l.20683.t.9,the stunods,88.0,65.0
2007,5,176.l.20683.t.2,Goat,176.l.20683.t.5,Rancid Douche Cunts,56.0,102.0
2007,5,176.l.20683.t.1,Hags House of Whores,176.l.20683.t.6,DickShinersConnivers,68.0,71.0
2007,5,176.l.20683.t.10,LA BrucesOf Endicott,176.l.20683.t.8,Assbags,60.0,20.0
2007,5,176.l.20683.t.5,Rancid Douche Cunts,176.l.20683.t.2,Goat,102.0,56.0
2007,5,176.l.20683.t.3,Yellow Fever,176.l.20683.t.4,Desparados,50.0,67.0
2007,5,176.l.20683.t.9,the stunods,176.l.20683.t.7,Dr. Dartmaster,65.0,88.0
2007,6,176.l.20683.t.8,Assbags,176.l.20683.t.9,the stunods,51.0,140.0
2007,6,176.l.20683.t.4,Desparados,176.l.20683.t.10,LA BrucesOf Endicott,57.0,95.0
2007,6,176.l.20683.t.6,DickShinersConnivers,176.l.20683.t.2,Goat,62.0,104.0
2007,6,176.l.20683.t.7,Dr. Dartmaster,176.l.20683.t.1,Hags House of Whores,78.0,112.0
2007,6,176.l.20683.t.2,Goat,176.l.20683.t.6,DickShinersConnivers,104.0,62.0
2007,6,176.l.20683.t.1,Hags House of Whores,176.l.20683.t.7,Dr. Dartmaster,112.0,78.0
2007,6,176.l.20683.t.10,LA BrucesOf Endicott,176.l.20683.t.4,Desparados,95.0,57.0
